id_examinee;math;physics;chemistry;biology;history;geography;literature;civic_education;english;russian;french;chinese;german;japanese
18004713;5;5;4.25;4.75;;;7.25;;4.40;;;;;
18004714;8;6.25;4.50;4.50;;;7.50;;2;;;;;
18004715;3.60;;;;2.75;6.75;7;6.50;3;;;;;
18004716;5.40;;;;8.75;8.75;7;8.50;3;;;;;
18004717;3.40;;;;4.50;5.75;3.50;6.50;4.60;;;;;
18004718;3;;;;3.25;6.25;3.50;8.25;4;;;;;
18004719;7.80;;;;7.75;7.25;6.50;9.75;6;;;;;
18004720;7.60;;;;7.50;9.25;6.25;9.25;5.20;;;;;
18004721;8.80;7.25;8;3;;;5.75;;5;;;;;
18004722;6;;;;6.50;7.75;5.50;8.50;4;;;;;
18004723;7.60;7.50;7;4.75;;;7.25;;3.80;;;;;
18004724;6.20;;;;4.50;7;7;8.50;4;;;;;
18004725;5.60;;;;2.25;6.50;6;8.50;5.40;;;;;
18004726;5.80;;;;4.50;6.25;7.25;8;7;;;;;
18004727;6.60;;;;9.50;9;8;9.50;4.20;;;;;
18004728;6.80;;;;8;8.75;8.25;9.50;6;;;;;
18004729;5.40;;;;2.25;6.50;7.50;9.25;5.60;;;;;
18004730;6.60;;;;4;6.25;7.50;9.25;5.40;;;;;
18004731;6.80;;;;6.50;8.75;8.50;9.25;5.20;;;;;
18004732;7.20;;;;3.75;7.25;7.75;8.50;5.80;;;;;
18004733;3.20;;;;4.25;6.75;7.25;6.75;4.40;;;;;
18004734;8.20;8;8;4.75;;;8;;6.40;;;;;
18004735;6.40;;;;4.75;8;7.50;9;6.40;;;;;
18004736;6.20;;;;3.75;6.75;6.75;8.50;5.60;;;;;
18004737;4.80;;;;4.25;8.25;6;9;5.60;;;;;
18004738;3.80;;;;5.75;7.25;7;8.50;4.20;;;;;
18004739;6;;;;7;7.75;5.50;8.75;3.40;;;;;
18004740;7.20;;;;6;7;7.25;8.25;4.80;;;;;
18004741;6.40;;;;3.50;6.25;5.25;8.50;5.80;;;;;
18004742;8.80;7.75;9;4;;;6.75;;5.60;;;;;
18004743;8.60;6.75;7.75;2.75;;;6;;5.80;;;;;
18004744;6.40;;;;3.50;5.50;7;7.50;4.80;;;;;
18004745;6.60;;;;3.75;7;7.25;9.25;5.20;;;;;
18004746;5.80;3.50;2.50;3;;;5.75;;4.40;;;;;
18004747;5;;;;7;6.75;7;9.75;7.20;;;;;
18004748;6.20;;;;5.75;7;7;10;6.40;;;;;
18004749;7.60;7.75;8.25;3;;;5.25;;5.80;;;;;
18004750;7.40;6.25;7.25;3.75;;;8.25;;7.20;;;;;
18004751;6;;;;5.75;7.50;5.75;9.50;5.40;;;;;
18004752;8.20;7.25;8;6.25;;;8;;5.20;;;;;
18004753;8.60;7.75;4;5.25;;;6.75;;8.60;;;;;
18004754;8.80;7.50;6.25;5.50;;;7.50;;9.20;;;;;
18004755;5;;;;9;8;6.50;8.75;6.20;;;;;
18004756;5.60;;;;9.50;9;7;9.25;4.20;;;;;
18004757;7.80;6.75;6.75;7.50;;;6.75;;5.20;;;;;
18004758;6;;;;7;7.25;7;9;6.60;;;;;
18004759;4.20;3.50;4;4.25;;;6.50;;4.80;;;;;
18004760;3.40;;;;4;6.50;4;8;4.20;;;;;
18004761;8.80;;;;5;5.75;7.25;9;8.80;;;;;
18004762;7.60;;;;5.25;7;7;8.75;8;;;;;
18004763;8.80;8;2.25;3.50;;;7;;9.20;;;;;
18004764;7.40;;;;3.75;6.75;4.75;9;5.40;;;;;
18004765;8;7;7.75;4.25;;;6.25;;5;;;;;
18004766;5.60;;;;5.75;7.25;6.25;7.25;4.20;;;;;
18004767;4;;;;5.50;5;6.25;7.25;3.40;;;;;
18004768;8.20;5.75;7.75;1.50;;;6.75;;5.20;;;;;
18004769;7.60;;;;6.50;6.50;8;9.50;6.80;;;;;
18004770;6.20;;;;5;6.25;6.25;8.50;4.60;;;;;
18004771;8.20;5.75;4.75;3.75;;;6.75;;9.20;;;;;
18004772;8;7;7.75;5.50;;;7.25;;4.60;;;;;
18004773;6.40;;;;3.75;5.25;5;9.25;4.20;;;;;
18004774;7.80;6.25;5.25;5.50;;;6.75;;5;;;;;
18004775;7.80;6.75;6.25;4.50;;;5.50;;4.20;;;;;
18004776;5.40;;;;4.25;6.25;8;9.50;6.20;;;;;
18004777;8;8;7.25;3.75;;;8;;5.40;;;;;
18004778;4.80;;;;3;6.50;7.75;9;6.20;;;;;
18004779;8;5.75;5;6.25;;;6.75;;7.60;;;;;
18004780;5.20;;;;2.25;6.50;5.75;9.50;6;;;;;
18004781;4;;;;3.50;5;5.75;6.75;4;;;;;
18004782;8;7.50;6.25;4;;;6.50;;3.80;;;;;
18004783;8.60;8.50;9.25;3.75;;;6.50;;3.20;;;;;
18004784;6.80;;;;4.50;7;7.50;8.75;4.40;;;;;
18004785;7.20;;;;5;7.75;6.75;8.50;8.60;;;;;
18004786;4.60;;;;5.50;7.75;5.25;8;6.80;;;;;
18004787;5.20;;;;4.25;5.50;5.50;5;3.80;;;;;
18004788;6;;;;6;6.50;8;8.75;5.40;;;;;
18004789;8.40;5;6.50;5;;;6.75;;5.40;;;;;
18004790;5.60;;;;4.50;6.50;7;7.50;2;;;;;
18004791;8.20;6.25;7.25;3.50;;;6;;3.60;;;;;
18004792;8.40;8;7.25;4;;;6;;5.40;;;;;
18004793;6.40;;;;4;7.50;7;8.50;5.60;;;;;
18004794;7.20;;;;4.75;8;6.50;8.50;6;;;;;
18004795;5.40;;;;5;7.50;5.75;9.25;4.20;;;;;
18004796;8;7.25;8.25;5.25;;;6.25;;5.20;;;;;
18004797;5.80;4;5;3;;;6;;2.80;;;;;
18004798;7;;;;6.25;7.50;7.25;9.25;3.60;;;;;
18004799;5.80;;;;5;7.75;5.50;9.50;4.80;;;;;
18004800;6.20;;;;8;9;6.75;9.25;4.80;;;;;
18004801;7.80;;;;3.25;6.75;6;7;3;;;;;
18004802;5.60;;;;4.75;5.25;6.25;6;3.20;;;;;
18004803;4.60;;;;2.25;6;6.25;8.50;3.20;;;;;
18004804;5;;;;2.75;6.25;6.75;7.75;3;;;;;
18004805;5.60;;;;3.75;6.75;6.50;8.75;6.80;;;;;
18004806;7.80;6;7.25;5.75;;;6.25;;5;;;;;
18004807;7.60;3.75;5.50;4.75;;;5.75;;3.20;;;;;
18004808;5.20;;;;3.75;6.75;6.50;9;3.60;;;;;
18004809;8;8.75;8.25;6;;;8.25;;6.40;;;;;
18004810;7;;;;7;8.50;8.50;8;6.20;;;;;
18004811;5.40;;;;3.50;6;5.25;6.75;3.60;;;;;
18004812;5;;;;6;7.25;6.25;8.25;3.60;;;;;
18004813;5.80;;;;5.25;5.25;7;7.50;4.80;;;;;
18004814;3.80;;;;6.75;6.50;5.50;7;4.80;;;;;
18004815;6.80;7.75;5.25;4.25;;;6.25;;4.40;;;;;
18004816;9.20;7.75;8.50;3.25;;;6.50;;6;;;;;
18004817;6.60;5.50;4.75;3;;;6.25;;4.60;;;;;
18004818;7.80;8.50;8.50;6.25;;;6.25;;5;;;;;
18004819;6.40;;;;6.25;8.25;6;8;4.80;;;;;
18004820;7.40;;;;7.75;6.50;4.50;9.50;6.80;;;;;
18004821;4.40;;;;4;5;5;8.25;5.60;;;;;
18004822;7.40;;;;5.75;7.75;7.50;9.50;8;;;;;
18004823;6;;;;4.25;5.75;6.75;7.75;6.20;;;;;
18004824;3.80;;;;2.25;4.50;4;6;3.80;;;;;
18004825;5.60;;;;5;7.50;6.50;8.75;4.80;;;;;
18004826;6.80;;;;3.50;5;7.25;8;8;;;;;
18004827;4.80;;;;3.25;6;6.50;7.75;6.60;;;;;
18004828;7.20;5.50;2.50;3.75;;;8.25;;8;;;;;
18004829;6.40;;;;5;7;7.25;8.25;6.20;;;;;
18004830;8.40;8.50;6;6.75;;;7.50;;9.40;;;;;
18004831;7.60;;;;5;6;7.50;7.75;7.20;;;;;
18004832;6.20;;;;7.25;6.75;6.50;9.25;4.80;;;;;
18004833;4.40;4.25;3.75;3;;;7;;7.60;;;;;
18004834;8.80;8.50;5.75;4.75;;;6.50;;9.20;;;;;
18004835;7;7.25;5.25;3.75;;;6.50;;4.40;;;;;
18004836;7;;;;5.25;6.25;8.75;9.50;9.40;;;;;
18004837;7.40;;;;4.75;7.25;6.50;8.50;9;;;;;
18004838;5.40;;;;3.75;6;6.25;4.25;2.80;;;;;
18004839;6.80;;;;4.50;8.25;6.50;8.50;4.80;;;;;
18004840;7.40;;;;2;5.75;7;5.50;7.60;;;;;
18004841;5.80;;;;3.50;5.50;7.75;8.50;7.20;;;;;
18004842;4.80;;;;2.75;7;5.50;8.50;1.60;;;;;
18004843;8.20;8;6;6;;;7.75;;8.60;;;;;
18004844;8.20;5;4;4;;;6.75;;7.80;;;;;
18004845;8.40;7.50;6.25;4.75;;;7;;8;;;;;
18004846;8;;;;5;8.50;7.50;9;9;;;;;
18004847;9;8.50;7.25;6;;;6.75;;8.60;;;;;
18004848;7.20;;;;9.75;9;8.25;8.50;6.40;;;;;
18004849;8.40;;;;6.75;8;8.50;8.25;9.60;;;;;
18004850;7;;;;3.25;7.25;8.50;9;6.80;;;;;
18004851;7.20;;;;4.75;7;7.75;8.50;7.80;;;;;
18004852;7.80;6.75;4.75;5.50;;;7.75;;7;;;;;
18004853;3.60;;;;3.25;4.25;5.25;8;2;;;;;
18004854;8.20;8.75;8.75;5.75;;;5.75;;6.80;;;;;
18004855;3.20;;;;1.75;6.25;4.25;8.75;6.20;;;;;
18004856;8;;;;5.75;6.75;7;9;4.80;;;;;
18004857;3.80;;;;3.25;7.25;5;9.75;1.80;;;;;
18004858;8.20;;;;6.25;7.50;6.50;8.25;6.80;;;;;
18004859;6.40;;;;5.50;7.25;5.75;8.50;3.20;;;;;
18004860;4.80;;;;3.25;6.25;6.50;8;2.60;;;;;
18004861;9;7.25;5;4.50;;;7;;9.60;;;;;
18004862;7.40;;;;7;6.50;7.75;7.25;4;;;;;
18004863;6.80;;;;7.25;6.50;7;8.25;6.20;;;;;
18004864;5.60;;;;5.50;8.25;7;9.75;3.60;;;;;
18004865;6.60;;;;3.50;6;5;7.50;3.80;;;;;
18004866;8.40;4.50;3.75;5;;;5.75;;8;;;;;
18004867;7.80;6;4;4.50;;;7.25;;5.80;;;;;
18004868;4.80;;;;3.50;4.25;6.75;9.50;3.20;;;;;
18004869;5.40;;;;2.25;6.50;3;8.50;3.60;;;;;
18004870;6.40;6.25;6.50;3.50;;;6.75;;4.80;;;;;
18004871;2.60;;;;1.75;4.75;3.50;7;3.20;;;;;
18004872;3.40;;;;1.75;6.25;6;6.75;1.60;;;;;
18004873;6.40;;;;2.75;5.75;3.75;6.75;5.20;;;;;
18004874;8.20;8.25;5.50;5;;;7.75;;9.60;;;;;
18004875;8;8.25;6;5.50;;;6.75;;7.40;;;;;
18004876;7.20;8;4.75;4.50;;;7.50;;5.60;;;;;
18004877;8.20;8.25;2.50;4.50;;;6.75;;6.40;;;;;
18004878;6.60;;;;4.75;7.50;7;9;5.20;;;;;
18004879;7.20;5;5.25;3.50;;;6.50;;7;;;;;
18004880;7.80;;;;4.50;8.25;9;9.50;9.60;;;;;
18004881;8;7.75;8;6;;;6.75;;6;;;;;
18004882;7.20;;;;6;6.25;6.75;6.50;5;;;;;
18004883;4.40;;;;2.50;7;2.25;7.75;1.80;;;;;
18004884;7.20;7.50;5.25;6.25;;;7.25;;5.60;;;;;
18004885;5.60;;;;4.75;6.75;7;8.75;4.60;;;;;
18004886;7.60;;;;6.75;8;7.50;9.25;6;;;;;
18004887;8;7.50;5.75;4.75;;;7.75;;9.20;;;;;
18004888;8;;;;6.75;7.25;7.25;8.75;8;;;;;
18004889;3.40;;;;3.25;6;6;7.25;2.60;;;;;
18004890;7.40;;;;4.25;7;7;8;6.60;;;;;
18004891;7.80;7.75;4.25;4.50;;;6.50;;7.60;;;;;
18004892;6.80;;;;5.75;6.50;5;8.75;4;;;;;
18004893;6;;;;3.50;7.50;6.50;9;4.40;;;;;
18004894;3.80;;;;3.25;3.50;3.75;7.25;3;;;;;
18004895;6.80;5.50;2.25;3;;;7;;8;;;;;
18004896;8.40;;;;5.75;8;8.75;8.50;9.40;;;;;
18004897;8.40;7;3.25;4.25;;;6.50;;9;;;;;
18004898;9;8.50;9.25;8.50;;;6.50;;7.20;;;;;
18004899;8.40;;;;8.50;7.75;8.50;8.25;9.60;;;;;
18004900;5.40;;;;5;8.50;6.75;9;3.80;;;;;
18004901;5.60;;;;5;8.25;6.50;9.25;3.40;;;;;
18004902;8;7.50;4.25;5.50;;;7;;8.40;;;;;
18004903;5.40;;;;6.25;8;6;7.50;3.60;;;;;
18004904;4.60;;;;3;4.50;6.75;4.50;5.60;;;;;
18004905;8.60;;;;6;8;6.50;8.75;3.40;;;;;
18004906;8;;;;6.75;8;8.50;9.25;6.80;;;;;
18004907;8;8;7.75;7.50;;;8;;7.80;;;;;
18004908;6;;;;4;7.25;6.25;8.75;4.60;;;;;
18004909;8.60;7.75;6.75;6;;;6.25;;7.40;;;;;
18004910;8;;;;5.25;9;7.25;8.75;9.40;;;;;
18004911;7.20;;;;6.75;7.50;7.25;9.75;4.40;;;;;
18004912;8;7;8.50;2.50;;;6;;4.40;;;;;
18004913;5.80;;;;5.25;5.75;6;7.50;3.60;;;;;
18004914;7.40;;;;5.25;6.50;6;8.75;5.60;;;;;
18004915;6.80;3;6.25;5.75;;;6.75;;4.40;;;;;
18004916;5.80;;;;4;7.50;6.25;7.25;6.80;;;;;
18004917;8.20;7.50;5.25;5.25;;;6.75;;8.80;;;;;
18004918;5.60;;;;3.50;8.50;5.50;7.75;4.20;;;;;
18004919;7.80;2.50;6.25;3.50;;;6;;3.40;;;;;
18004920;6;;;;4;7.75;4.25;9.50;3.80;;;;;
18004921;6.60;;;;5.75;7;6.75;6.75;7.20;;;;;
18004922;7.80;;;;5.75;8.75;8;9.75;5;;;;;
18004923;5;;;;3.75;7;4.75;9;5;;;;;
18004924;6.80;;;;3.75;5.25;7.75;6.25;3.80;;;;;
18004925;5.40;;;;3.75;7;7;7.75;2.20;;;;;
18004926;7;;;;5.25;8;8.25;9.25;7.80;;;;;
18004927;4.80;;;;2.50;5.75;4.50;7.50;2.40;;;;;
18004928;7.20;;;;6.75;7;7.25;9;3.20;;;;;
18004929;8;7.75;6.25;3.50;;;8;;5.20;;;;;
18004930;7.20;;;;4.75;7;6.75;8.25;3.20;;;;;
18004931;6.40;;;;3.25;6.50;7;6.75;4.80;;;;;
18004932;6.20;;;;7.25;7.75;7;9.50;4.40;;;;;
18004933;7.80;;;;4.75;6.25;7.75;8;7.40;;;;;
18004934;8.40;7.25;6.25;5.75;;;7;;8;;;;;
18004935;5;;;;3;5.25;5;5.50;3.80;;;;;
18004936;5;;;;5.75;7.50;5;8.25;4.40;;;;;
18004937;7;;;;6.25;8.25;6.25;8.75;4;;;;;
18004938;8.40;;;;5.50;5.25;6.50;7.25;3.80;;;;;
18004939;7.80;6.50;6.50;5.25;;;5.50;;5.20;;;;;
18004940;7.80;;;;4.25;8;7.25;9;5.40;;;;;
18004941;5.60;;;;5;7;7;8;4.80;;;;;
18004942;7.40;7.25;4.75;4.50;;;6.25;;5.20;;;;;
18004943;6.80;;;;4.75;8.25;7;8;3;;;;;
18004944;5.20;;;;3.25;6.50;8;6.75;3.20;;;;;
18004945;5.60;;;;5.75;6.25;7.50;7;7;;;;;
18004946;5.60;;;;5.25;4.50;6.25;5.75;6;;;;;
18004947;7.40;;;;4.50;8;7;7.75;7.20;;;;;
18004948;8.60;8;7.50;2.75;;;6;;8.20;;;;;
18004949;5.40;;;;5.50;7.25;7;7.25;7.60;;;;;
18004950;9;8.50;6.25;6;;;8.50;;9.80;;;;;
18004951;8;;;;7.25;8.75;7.75;10;6.20;;;;;
18004952;7.40;;;;3.50;8.50;6.50;8;3.40;;;;;
18004953;8.60;7.25;5.25;4;;;8;;8.80;;;;;
18004954;5.80;;;;3.50;7.75;6.25;9.75;5;;;;;
18004955;6;;;;5.50;7.75;6.75;8.50;6;;;;;
18004956;5.40;;;;3.25;6.50;6.75;7.50;3.80;;;;;
18004957;5.60;;;;3.50;7.25;7.75;9.50;9.40;;;;;
18004958;5.60;;;;6;6.50;7.50;9;6.80;;;;;
18004959;6.80;;;;5.50;8.75;9;9.75;6.80;;;;;
18004960;8;;;;5.50;8.25;9.25;8.50;8.60;;;;;
18004961;7;;;;5.75;7.50;8.50;9;6.40;;;;;
18004962;6.40;;;;2.25;5.25;7.25;4.75;3.80;;;;;
18004963;4.20;;;;3.75;6.75;6.50;5.75;5.80;;;;;
18004964;7.60;;;;3.75;6.25;8.25;8.50;7;;;;;
18004965;7.60;;;;4.25;6;8.50;7.75;7.60;;;;;
18004966;6.60;;;;3.75;6.75;6;8.25;4;;;;;
18004967;7.60;6.25;4;4;;;7.75;;6.20;;;;;
18004968;9;8.25;5.50;4.50;;;7.25;;8.60;;;;;
18004969;5.80;;;;4.50;7;5.75;8.50;5;;;;;
18004970;8.20;7.50;6.75;5;;;7;;5;;;;;
18004971;7;;;;5.75;7.50;6.25;9;4.60;;;;;
18004972;3.20;;;;2.75;5;3.25;7.25;3.80;;;;;
18004973;4.60;;;;3;8;5.50;8.50;3.60;;;;;
18004974;4.80;;;;2.25;6;6;9;2.60;;;;;
18004975;4.60;;;;5.75;8;6.75;9.50;3.40;;;;;
18004976;9;7.75;5.75;5.25;;;7.75;;9;;;;;
18004977;7.80;;;;6;7.75;8.25;9.75;6.80;;;;;
18004978;8.20;;;;5.75;7.25;8.50;8.75;9.60;;;;;
18004979;7.40;4.75;6.75;6;;;7.50;;4.60;;;;;
18004980;8;7.50;7.75;5.75;;;8;;6.60;;;;;
18004981;6.60;;;;3;6.50;7.75;9.25;8;;;;;
18004982;4;;;;2.75;5.25;3.25;7.75;4.20;;;;;
18004983;4;;;;4.75;7.50;6.75;8.50;6.40;;;;;
18004984;5.40;;;;3;4.50;7.75;6.75;6;;;;;
18004985;5.60;;;;4;5.50;7.50;8.50;8;;;;;
18004986;9.20;;;;6.50;7;9;8.75;9.60;;;;;
18004987;6;;;;4;7.75;7.75;7.50;5.20;;;;;
18004988;5.80;;;;3;6.50;6.75;8;5;;;;;
18004989;7;;;;7.25;7.75;7.25;8.75;6.20;;;;;
18004990;5.60;;;;3.25;6.75;7.75;7.25;4.60;;;;;
18004991;4.80;;;;2.50;7;6.75;7.75;5.80;;;;;
18004992;7.60;;;;2.75;5;6.75;6.75;3.20;;;;;
18004993;4.80;;;;3.25;6;7;7;3.40;;;;;
18004994;6.60;;;;3.25;5.75;6;6.75;4.40;;;;;
18004995;6.60;;;;4.50;5.75;6.75;8.50;9;;;;;
18004996;5.80;;;;2.75;5.25;5;6.25;3.20;;;;;
18004997;7.40;6.25;4.75;2.50;;;6.25;;7.80;;;;;
18004998;3;;;;4;6.25;5.75;8.25;7.40;;;;;
18004999;4.60;;;;4;6.50;5.75;9.50;3.20;;;;;
18005000;5.60;;;;2.75;5;7;6;5.60;;;;;
18005001;6.20;;;;7;7.75;6.25;9.25;4.60;;;;;
18005002;5.20;;;;3.25;6.25;6.75;8.50;2.40;;;;;
18005003;5.80;;;;9.25;9;7.75;8.25;7.60;;;;;
18005004;7.60;;;;6.75;7.50;7.75;7.25;9;;;;;
18005005;6.60;;;;4.25;7.50;6;9;4.40;;;;;
18005006;5.80;;;;6.75;8;7.25;9.50;6.40;;;;;
18005007;7.20;;;;7;8;7.50;9.25;8.80;;;;;
18005008;4.40;;;;1.75;5.75;4;8;3.60;;;;;
18005009;6.20;;;;5.25;6.75;7.50;8.75;6.80;;;;;
18005010;7.80;;;;3.75;6.75;8.75;6.25;6.80;;;;;
18005011;8.40;;;;6.25;8.50;9;9.25;9;;;;;
18005012;5.80;;;;6;5.75;7;7.75;4.80;;;;;
18005013;4;;;;3.50;7.75;4.75;8.50;3.40;;;;;
18005014;7;6;4.75;4;;;6.50;;8;;;;;
18005015;5.60;;;;3;6.75;6.75;7;5.20;;;;;
18005016;7.20;;;;5;6.50;8.50;8.75;7.60;;;;;
18005017;8.40;8;8.50;6;;;6.50;;5.60;;;;;
18005018;7.80;;;;6;8;7.75;8.75;7.80;;;;;
18005019;5.80;;;;5;5.75;6;5.50;4.40;;;;;
18005020;5.80;;;;4.50;7.25;5.75;9;3;;;;;
18005021;6.20;;;;3;5.25;6.25;8.50;4;;;;;
18005022;5.40;;;;3.75;6;6.25;7;4.40;;;;;
18005023;6.60;;;;4.50;7.75;4.75;9.75;4.20;;;;;
18005024;8.40;6.75;6.75;4.50;;;7;;5.20;;;;;
18005025;4.60;;;;3.75;5.75;5.25;8.25;5;;;;;
18005026;6.40;;;;5.50;8.25;6.50;8;7;;;;;
18005027;5.80;;;;7.50;7.25;5;7.75;4.40;;;;;
18005028;4.40;;;;8.25;9;6.75;8.75;5.60;;;;;
18005029;6.60;;;;6.50;8.75;6;9.75;6.20;;;;;
18005030;6.60;;;;6.75;6.50;7.25;8.75;7.40;;;;;
18005031;6.80;;;;9;9.50;8;9.75;9.60;;;;;
18005032;6.40;;;;3;6.50;7;8.50;5.60;;;;;
18005033;6;;;;3.75;7.25;6.75;9.25;6.60;;;;;
18005034;7.40;;;;4.25;6.75;7;8;7.80;;;;;
18005035;8.40;;;;7.75;9;7.25;9.75;8.80;;;;;
18005036;6.80;;;;3;7.75;7.50;9.50;7;;;;;
18005037;8.60;;;;5;8;7.75;9.25;7.60;;;;;
18005038;7.60;;;;4;6.50;7.50;7.25;6.80;;;;;
18005039;6.60;;;;3;7.75;7.75;6.25;6.60;;;;;
18005040;5.80;;;;3.75;6.75;6;6;7.40;;;;;
18005041;5.40;;;;3.75;6;6;6;5.20;;;;;
18005042;6;;;;4.25;7;5.75;7.50;5;;;;;
18005043;9.20;7;5.50;5.50;;;6.50;;8.40;;;;;
18005044;4.60;;;;3.25;6.75;5;7.75;2.20;;;;;
18005045;5.60;;;;2.75;6.25;6.75;7.75;4.60;;;;;
18005046;6.40;;;;4.25;7;7;8;8;;;;;
18005047;6.60;;;;6.25;7;6.50;8.75;6.80;;;;;
18005048;7.60;6.75;5.50;5;;;7.75;;6.40;;;;;
18005049;8.60;8.25;5.75;4.75;;;7.75;;8.80;;;;;
18005050;8.20;7.50;7.75;6.75;;;6.75;;9;;;;;
18005051;7.60;7;5;4.50;;;7.25;;8.80;;;;;
18005052;3.80;;;;4.25;7.25;6;9.50;3;;;;;
18005053;6.20;;;;3.75;4.75;6.50;8.50;3.80;;;;;
18005054;7;;;;4.75;7.50;6.50;9.25;6.20;;;;;
18005055;8.40;7.25;6;5.25;;;6;;8.80;;;;;
18005056;8.60;;;;8;8.75;8;9.50;8.80;;;;;
18005057;7.20;;;;9;9.75;8;8.75;6.20;;;;;
18005058;7.40;;;;3.75;7.25;5.75;9.50;5;;;;;
18005059;7.20;;;;6.25;8.25;7.25;7.50;6.40;;;;;
18005060;6.80;;;;3;7.25;7.50;9.75;5.80;;;;;
18005061;6;;;;4.75;7.50;6.50;8.25;5.20;;;;;
18005062;7.80;;;;4.75;6.50;7;7.75;7.80;;;;;
18005063;8;7.50;7.75;5.75;;;6.50;;5.80;;;;;
18005064;7.60;;;;5;9;6.25;9.75;5.40;;;;;
18005065;8;;;;5;8.50;6.25;9.50;4;;;;;
18005066;6;;;;4.25;5.75;5.25;9;3.80;;;;;
18005067;7.40;;;;8.25;8.25;6.25;9.75;7.60;;;;;
18005068;7.60;;;;4.75;7.50;7.50;9;8;;;;;
18005069;6.40;;;;2.25;6.50;7;6.75;5.40;;;;;
18005070;7.20;;;;5.25;7;8.50;8.25;7.40;;;;;
18005071;7.40;;;;3;7.25;8.25;7.50;7.60;;;;;
18005072;7.80;;;;5.50;7;8;8.50;8.20;;;;;
18005073;7.80;;;;5.25;8;8;8.75;8;;;;;
18005074;8;;;;4.25;8;7;8.50;7.40;;;;;
18005075;5.80;;;;5;6.50;7.50;8.75;4.60;;;;;
18005076;7.80;;;;6;7.25;8.25;9.50;8.20;;;;;
18005077;7.80;;;;5.75;7.25;7;8.75;5;;;;;
18005078;5;;;;3.25;5;5.75;4.75;2.60;;;;;
18005079;5.60;;;;6.75;6.50;6.25;8.25;3.40;;;;;
18005080;5.60;;;;4.50;7.25;6.50;8.25;4.60;;;;;
18005081;7.40;8;5.50;7.50;;;7.75;;8.20;;;;;
18005082;5.40;;;;4;6.75;5.75;8.25;4;;;;;
18005083;3.20;;;;4.50;7.50;3.75;7.50;2.20;;;;;
18005084;4.40;;;;3.25;6.50;5;6.50;2.40;;;;;
18005085;4;;;;3;3.50;3.25;4;3.40;;;;;
18005086;3;;;;3.50;4;3.50;5.25;1.60;;;;;
18005087;8.40;8;7.25;7.25;;;5.75;;7.80;;;;;
18005088;6;;;;6;7;6.25;7.50;6.20;;;;;
18005089;7;;;;6.75;8.50;7.75;9.25;5.40;;;;;
18005090;7.80;3.50;5.25;5.75;;;7.50;;5;;;;;
18005091;4.20;;;;2.75;6.50;4.50;7.75;3.20;;;;;
18005092;4.40;;;;3.50;5.75;5;6.50;3;;;;;
18005093;6.60;;;;4;6.50;6;7.25;4.80;;;;;
18005094;7.60;;;;4;7;6.75;8.50;4.80;;;;;
18005095;7.80;;;;3.50;6.50;6;8.75;4.80;;;;;
18005096;4.20;;;;2;6.50;5.50;9;4.80;;;;;
18005097;5.40;;;;3;5.75;6;6;2.80;;;;;
18005098;7.80;7.25;6.75;5.25;;;7.25;;9.60;;;;;
18005099;6.80;;;;5;7;7.75;8.50;8.60;;;;;
18005100;5.60;;;;3.50;6.75;6.25;7.25;5.60;;;;;
18005101;8.20;7.75;6.75;5.25;;;7.50;;9.40;;;;;
18005102;5.60;;;;4.75;7;6.75;8.50;6.40;;;;;
18005103;6.60;;;;3.50;8.25;6.50;9;4.80;;;;;
18005104;6.20;;;;5;6.25;6.50;8;3.40;;;;;
18005105;9.20;8.25;5.25;6.25;;;7;;9.60;;;;;
18005106;7.80;;;;4.50;7;6.75;9.25;8;;;;;
18005107;7.40;;;;4.50;7.50;7.50;9;6.60;;;;;
18005108;6.60;;;;6.25;8.50;7.75;9.25;4.40;;;;;
18005109;5.40;;;;3.50;5.75;7.25;7;4.40;;;;;
18005110;6.80;;;;6.50;7;7.75;9;8.20;;;;;
18005111;7.60;;;;4;7.25;7.25;8.50;8.40;;;;;
18005112;7.60;6.25;5.50;3.25;;;7;;5;;;;;
18005113;7.60;;;;6;8;8;8.75;9.60;;;;;
18005114;8.40;;;;4.25;7.50;7.25;9.25;7.20;;;;;
18005115;7.80;;;;5.50;7.75;7.50;7.50;7.60;;;;;
18005116;7.80;;;;6;8;7.25;9.25;7.80;;;;;
18005117;8.40;;;;5.25;6.50;8;8.75;8.80;;;;;
18005118;7.20;6.25;4;5.75;;;5.50;;7.60;;;;;
18005119;8.60;8.25;8;3.75;;;6;;6.60;;;;;
18005120;6.60;;;;4;7;7.75;7.50;7;;;;;
18005121;7;;;;6.50;8.75;7.75;9.50;6;;;;;
18005122;8;;;;8;8.25;8.25;8.75;8.60;;;;;
18005123;8;;;;6.75;8.25;6.75;8.50;7;;;;;
18005124;6.20;;;;3.50;7;7.75;7.50;7;;;;;
18005125;7.60;;;;3;7.75;7.75;8;5.80;;;;;
18005126;8;8;7.75;4.50;;;7;;5;;;;;
18005127;8.20;8.75;3.75;5.75;;;7;;9.40;;;;;
18005128;6.60;;;;4.25;6.50;8;6.75;7.60;;;;;
18005129;6.40;;;;3.50;4.50;6.50;7;5.60;;;;;
18005130;7.80;;;;5.75;6.75;7.25;8.25;8.40;;;;;
18005131;5.40;;;;4;7.25;4.75;9;6.60;;;;;
18005132;5.40;;;;3;5.75;6.25;5.50;5.20;;;;;
18005133;4.60;;;;3.75;4.75;4.25;6.75;4.40;;;;;
